"","symbol","date","open","high","low","close","volume","adjusted"
"44","ZC=F",2013-11-01,427.75,429.75,425.75,427.25,175603,427.25
"45","ZC=F",2013-11-04,426.25,428.75,425.25,426.25,154961,426.25
"46","ZC=F",2013-11-05,425.5,427,424,425,173087,425
"47","ZC=F",2013-11-06,424.5,426,420.75,421.25,203384,421.25
"48","ZC=F",2013-11-07,421,424.25,420,420.5,240006,420.5
"49","ZC=F",2013-11-08,419.5,429.5,415.5,426.75,367855,426.75
"50","ZC=F",2013-11-11,427.25,437.25,427.25,434.75,256555,434.75
"51","ZC=F",2013-11-12,434.25,438,430.25,432.25,176527,432.25
"52","ZC=F",2013-11-13,432,434.5,428.75,429.75,226433,429.75
"53","ZC=F",2013-11-14,429.75,431.25,425.5,426.5,166631,426.5
"54","ZC=F",2013-11-15,426,430,421.5,422,215387,422
"55","ZC=F",2013-11-18,421.5,422.5,411.5,412,251099,412
"56","ZC=F",2013-11-19,411.75,419,410.75,417.75,184949,417.75
"57","ZC=F",2013-11-20,417.5,419,415,417,146175,417
"58","ZC=F",2013-11-21,417,424,416.75,423,184359,423
"59","ZC=F",2013-11-22,422.25,426.75,420.5,422.25,191252,422.25
"60","ZC=F",2013-11-25,422.5,426.5,422.25,424.75,122502,424.75
"61","ZC=F",2013-11-26,424.75,425,415.75,418.5,134287,418.5
"62","ZC=F",2013-11-27,418,422.25,416.25,417.25,132013,417.25
"63","ZC=F",2013-11-29,418.75,419.5,413,415.25,21820,415.25
"64","ZC=F",2013-12-02,414.75,417.25,410,416.5,14977,416.5
"65","ZC=F",2013-12-03,416.5,423,415,422,9178,422
"66","ZC=F",2013-12-04,421.5,430,418,425.5,7667,425.5
"67","ZC=F",2013-12-05,425.5,426.25,420.5,422.75,2386,422.75
"68","ZC=F",2013-12-06,422.5,425,419.5,424,2079,424
"69","ZC=F",2013-12-09,424,429,422.75,428.5,1397,428.5
"70","ZC=F",2013-12-10,428,431.25,421.75,427.5,3136,427.5
"71","ZC=F",2013-12-11,427.5,432,426,431.25,1779,431.25
"72","ZC=F",2013-12-12,431.25,431.75,424.25,428.25,1677,428.25
"73","ZC=F",2013-12-13,430,430,420.5,420.5,106098,420.5
"74","ZC=F",2013-12-16,425.75,426.5,420.5,423.25,114420,423.25
"75","ZC=F",2013-12-17,423,429,422,426.75,89620,426.75
"76","ZC=F",2013-12-18,426,429.75,423,425,81535,425
"77","ZC=F",2013-12-19,425,431,424.25,430.5,99370,430.5
"78","ZC=F",2013-12-20,429.75,434.25,427.5,433.25,92615,433.25
"79","ZC=F",2013-12-23,433,436,431.75,434.25,65971,434.25
"80","ZC=F",2013-12-24,433.5,435.75,431.75,434.5,28452,434.5
"81","ZC=F",2013-12-26,433,433,426,426.25,72950,426.25
"82","ZC=F",2013-12-27,426.25,429,426,427.5,52403,427.5
"83","ZC=F",2013-12-30,426.5,426.75,423,423.5,60441,423.5
"84","ZC=F",2013-12-31,423.5,423.5,421.25,422,77092,422
"85","ZC=F",2014-01-02,422,427.25,418.5,420.5,136284,420.5
"86","ZC=F",2014-01-03,420.5,424,417,423.5,110192,423.5
"87","ZC=F",2014-01-06,423.5,428,423.5,427.75,96635,427.75
"88","ZC=F",2014-01-07,427,430,425.25,426,124441,426
"89","ZC=F",2014-01-08,425.25,427.75,414.75,417,221233,417
"90","ZC=F",2014-01-09,416,416.75,408,412,228114,412
"91","ZC=F",2014-01-10,411.5,433,406.25,432.75,365581,432.75
"92","ZC=F",2014-01-13,431.75,435.5,430.5,434.5,219138,434.5
"93","ZC=F",2014-01-14,433.5,434,427.25,431.5,156818,431.5
"94","ZC=F",2014-01-15,431,431.5,425.5,425.75,118783,425.75
"95","ZC=F",2014-01-16,425.75,430,425,428,131695,428
"96","ZC=F",2014-01-17,427,428,422.25,424,95493,424
"97","ZC=F",2014-01-21,424,425.75,421,425,134010,425
"98","ZC=F",2014-01-22,425,429,424.5,426.25,114794,426.25
"99","ZC=F",2014-01-23,426,431.25,425.75,429,157783,429
"100","ZC=F",2014-01-24,428.5,430.25,425.5,429.5,126819,429.5
"101","ZC=F",2014-01-27,428.75,432.75,427,431.75,132838,431.75
"102","ZC=F",2014-01-28,431,433.75,430.75,432,118856,432
"103","ZC=F",2014-01-29,431.25,431.75,427,427.5,147425,427.5
"104","ZC=F",2014-01-30,427.5,434.5,427.25,433.5,174534,433.5
"105","ZC=F",2014-01-31,432.5,434.5,431.25,434,135050,434
"106","ZC=F",2014-02-03,433.5,438.75,433.25,435.75,167839,435.75
"107","ZC=F",2014-02-04,435.5,442,434.5,441.75,179800,441.75
"108","ZC=F",2014-02-05,441,444,439,443.25,169908,443.25
"109","ZC=F",2014-02-06,442.5,447.25,441.25,443,191086,443
"110","ZC=F",2014-02-07,442.5,445,440.5,444.25,171623,444.25
"111","ZC=F",2014-02-10,442.75,449,440,443,252408,443
"112","ZC=F",2014-02-11,442.75,444,437.25,441.5,221223,441.5
"113","ZC=F",2014-02-12,440.75,445.75,439.25,440,209920,440
"114","ZC=F",2014-02-13,439.75,442,439,440.5,174150,440.5
"115","ZC=F",2014-02-14,440.25,446,438,445.25,177419,445.25
"116","ZC=F",2014-02-18,445,450,444.5,449.5,140683,449.5
"117","ZC=F",2014-02-19,448.5,454.5,448.25,453.75,243325,453.75
"118","ZC=F",2014-02-20,453.25,456.5,451,455.75,191961,455.75
"119","ZC=F",2014-02-21,455.5,456.5,450.25,453,145576,453
"120","ZC=F",2014-02-24,451.5,452.75,445.5,451.5,141751,451.5
"121","ZC=F",2014-02-25,451,456.25,448.25,455.75,123589,455.75
"122","ZC=F",2014-02-26,454.75,459,453.75,455.5,113291,455.5
"123","ZC=F",2014-02-27,455,458,447,448,140676,448
"124","ZC=F",2014-02-28,448,458.75,447.75,457.5,36979,457.5
"125","ZC=F",2014-03-03,459,476.25,457.25,464,20819,464
"126","ZC=F",2014-03-04,462.75,477.5,458,476.75,10937,476.75
"127","ZC=F",2014-03-05,475,481,472.25,475.25,6726,475.25
"128","ZC=F",2014-03-06,474.25,487.25,473.75,485.75,4262,485.75
"129","ZC=F",2014-03-07,485.25,495,478,481,7131,481
"130","ZC=F",2014-03-10,479,481.25,470.25,472,1561,472
"131","ZC=F",2014-03-11,471.75,480,468.25,478,1325,478
"132","ZC=F",2014-03-12,477.75,484.5,472,484.25,1037,484.25
"133","ZC=F",2014-03-13,483.75,486.25,477.5,484.25,1123,484.25
"134","ZC=F",2014-03-14,484.5,484.75,472.25,472.25,109124,472.25
"135","ZC=F",2014-03-17,484.5,487.5,476.5,479,85187,479
"136","ZC=F",2014-03-18,478.25,487,477,486.25,90577,486.25
"137","ZC=F",2014-03-19,485.75,491.75,482.25,487.75,113870,487.75
"138","ZC=F",2014-03-20,487,487.5,478,478.5,102863,478.5
"139","ZC=F",2014-03-21,478.5,481,476,479,86237,479
"140","ZC=F",2014-03-24,479,491,478.5,490,110121,490
"141","ZC=F",2014-03-25,489.5,490,485,486.5,84748,486.5
"142","ZC=F",2014-03-26,486,487.75,482.5,484.5,79966,484.5
"143","ZC=F",2014-03-27,484,492.75,482,492,132271,492
"144","ZC=F",2014-03-28,491,496.25,489,492,118113,492
"145","ZC=F",2014-03-31,490.25,503.75,475.5,502,283223,502
"146","ZC=F",2014-04-01,501.5,512.5,501.25,507.5,172036,507.5
"147","ZC=F",2014-04-02,506.75,507.5,490.5,495.75,159001,495.75
"148","ZC=F",2014-04-03,497,501,494,500,107969,500
"149","ZC=F",2014-04-04,498.5,502.5,492.75,501.75,102928,501.75
"150","ZC=F",2014-04-07,500.25,502.5,494.5,499.25,156859,499.25
"151","ZC=F",2014-04-08,498.5,507.5,496.25,507,131388,507
"152","ZC=F",2014-04-09,506.25,519,500,502.25,266121,502.25
"153","ZC=F",2014-04-10,502,503,494,501.25,152750,501.25
"154","ZC=F",2014-04-11,499,505.25,497.5,498.5,147245,498.5
"155","ZC=F",2014-04-14,498.25,507,497.5,503,113216,503
"156","ZC=F",2014-04-15,502.75,506.75,497.5,503.75,134416,503.75
"157","ZC=F",2014-04-16,502.5,505,495.25,497.5,103705,497.5
"158","ZC=F",2014-04-17,497.5,501.25,493,494.75,102322,494.75
"159","ZC=F",2014-04-21,494,494,485.5,488.5,115411,488.5
"160","ZC=F",2014-04-22,489,500,487.25,496.25,162634,496.25
"161","ZC=F",2014-04-23,495.75,504.25,494.5,503.5,107481,503.5
"162","ZC=F",2014-04-24,502.75,507.5,499.5,501.25,111415,501.25
"163","ZC=F",2014-04-25,501.25,510.75,500.75,507,90449,507
"164","ZC=F",2014-04-28,506.25,512.5,505.25,507.75,99351,507.75
"165","ZC=F",2014-04-29,509,516,508.25,515.75,87219,515.75
"166","ZC=F",2014-04-30,515,515.5,509,514,30696,514
"167","ZC=F",2014-05-01,513.25,515.75,501,503.25,18177,503.25
"168","ZC=F",2014-05-02,503,505.25,492,494,15131,494
"169","ZC=F",2014-05-05,494,504.5,493.25,503.25,3527,503.25
"170","ZC=F",2014-05-06,503,514,497.75,513,4147,513
"171","ZC=F",2014-05-07,512,514,507,510.25,2555,510.25
"172","ZC=F",2014-05-08,510.75,514,505,513.25,1655,513.25
"173","ZC=F",2014-05-09,512,519.5,503,505,2068,505
"174","ZC=F",2014-05-12,503,503,495.75,497.5,2325,497.5
"175","ZC=F",2014-05-13,498,503.75,497,503.25,2036,503.25
"176","ZC=F",2014-05-14,503.25,505.5,494.75,494.75,105785,494.75
"177","ZC=F",2014-05-15,495.5,497.25,481.75,484.25,138763,484.25
"178","ZC=F",2014-05-16,484.5,487,480.25,483.5,92663,483.5
"179","ZC=F",2014-05-19,481.75,482.5,476.25,477.25,119746,477.25
"180","ZC=F",2014-05-20,477.75,481.25,473,473.5,113173,473.5
"181","ZC=F",2014-05-21,473.5,476,472.5,474.5,96480,474.5
"182","ZC=F",2014-05-22,474.5,482.5,472.5,476.75,110932,476.75
"183","ZC=F",2014-05-23,477.5,480.5,475.5,478,85635,478
"184","ZC=F",2014-05-27,474.5,475,469.25,469.75,101114,469.75
"185","ZC=F",2014-05-28,469.75,473,466.5,472.5,102757,472.5
"186","ZC=F",2014-05-29,472.5,472.75,467.25,469.5,131247,469.5
"187","ZC=F",2014-05-30,469.75,473.5,465,465.75,128747,465.75
"188","ZC=F",2014-06-02,465,470.5,460.25,465.5,160531,465.5
"189","ZC=F",2014-06-03,463.25,465,456,458.25,118132,458.25
"190","ZC=F",2014-06-04,458.5,460.5,454.25,456.25,93357,456.25
"191","ZC=F",2014-06-05,457,458,448.5,449,113818,449
"192","ZC=F",2014-06-06,449,459.75,447,459,163777,459
"193","ZC=F",2014-06-09,457,457.5,445.5,451,158202,451
"194","ZC=F",2014-06-10,450.5,455,444.75,445.5,142517,445.5
"195","ZC=F",2014-06-11,445.5,449.75,439.25,441,185493,441
"196","ZC=F",2014-06-12,440.5,445,439.5,444,157865,444
"197","ZC=F",2014-06-13,444,449.75,443.75,447,127960,447
"198","ZC=F",2014-06-16,444.25,449.5,440.25,441,128964,441
"199","ZC=F",2014-06-17,440.75,441.5,435.5,438.75,109891,438.75
"200","ZC=F",2014-06-18,438.5,443.75,438.5,441.5,95337,441.5
"201","ZC=F",2014-06-19,441,450.75,441,450.5,117242,450.5
"202","ZC=F",2014-06-20,449.75,453.75,446.25,453.25,112310,453.25
"203","ZC=F",2014-06-23,453,457.75,444,444.5,113223,444.5
"204","ZC=F",2014-06-24,444.75,445,439.5,443,108660,443
"205","ZC=F",2014-06-25,443,443,440,441,135829,441
"206","ZC=F",2014-06-26,441.5,446,440.75,442.75,121751,442.75
"207","ZC=F",2014-06-27,442.25,444.5,440,443,111681,443
"208","ZC=F",2014-06-30,443,443.75,422.5,424.25,32988,424.25
"209","ZC=F",2014-07-01,423.75,423.75,416,422.75,9735,422.75
"210","ZC=F",2014-07-02,423,423.25,416.25,418.5,6362,418.5
"211","ZC=F",2014-07-03,418.75,420.25,416.25,417,3041,417
"212","ZC=F",2014-07-07,412.25,413.25,405.5,409.25,2821,409.25
"213","ZC=F",2014-07-08,410.5,411,407.25,408.25,3811,408.25
"214","ZC=F",2014-07-09,408.75,408.75,400.75,404,3041,404
"215","ZC=F",2014-07-10,404,406,399.25,400.5,2865,400.5
"216","ZC=F",2014-07-11,400.5,403.5,394,399.75,1990,399.75
"217","ZC=F",2014-07-14,397.75,408.75,390,390.25,63853,390.25
"218","ZC=F",2014-07-15,381,381.25,371,374,104821,374
"219","ZC=F",2014-07-16,374,386.25,373.75,378.25,87367,378.25
"220","ZC=F",2014-07-17,378,387.75,374.5,379.5,99242,379.5
"221","ZC=F",2014-07-18,379,381.25,370.75,371.25,63661,371.25
"222","ZC=F",2014-07-21,369,369,363,364,80268,364
"223","ZC=F",2014-07-22,363.5,367,360,360.25,56738,360.25
"224","ZC=F",2014-07-23,360,363.5,357.5,362.5,59923,362.5
"225","ZC=F",2014-07-24,361.75,369,356.5,361.5,80591,361.5
"226","ZC=F",2014-07-25,361,363.5,357,363,76154,363
"227","ZC=F",2014-07-28,363,369.25,363,367.75,62888,367.75
"228","ZC=F",2014-07-29,367.5,368.5,358.5,361.5,76338,361.5
"229","ZC=F",2014-07-30,361,364.25,357.75,361.75,78868,361.75
"230","ZC=F",2014-07-31,360.5,361.5,356.75,357,68927,357
"231","ZC=F",2014-08-01,357,358.75,351.5,352.5,73337,352.5
"232","ZC=F",2014-08-04,351.5,361.25,351.5,358.75,75699,358.75
"233","ZC=F",2014-08-05,358,358.25,353,356.25,65793,356.25
"234","ZC=F",2014-08-06,355.75,364,355.5,363.25,75358,363.25
"235","ZC=F",2014-08-07,362,362.75,355.75,359.5,133125,359.5
"236","ZC=F",2014-08-08,358.75,359.5,351.25,351.75,123611,351.75
"237","ZC=F",2014-08-11,351,357.75,350.5,356.75,165303,356.75
"238","ZC=F",2014-08-12,355.5,362,347.75,358.5,194070,358.5
"239","ZC=F",2014-08-13,358,361,354.5,358,110215,358
"240","ZC=F",2014-08-14,357.75,362.75,355,362,68506,362
"241","ZC=F",2014-08-15,361,368,360.5,365.75,74813,365.75
"242","ZC=F",2014-08-18,365.5,370,359.75,360.75,78822,360.75
"243","ZC=F",2014-08-19,360,363.25,356.5,362.5,80142,362.5
"244","ZC=F",2014-08-20,361.5,362,356.25,359.5,95879,359.5
"245","ZC=F",2014-08-21,358.75,366,358,362.25,98455,362.25
"246","ZC=F",2014-08-22,361.25,367,361.25,365.5,107057,365.5
"247","ZC=F",2014-08-25,363.5,364.25,358.75,360,78751,360
"248","ZC=F",2014-08-26,359,359.5,353.5,356,86304,356
"249","ZC=F",2014-08-27,355,356.5,352.5,356,72872,356
"250","ZC=F",2014-08-28,355.25,362,354.75,361.75,71290,361.75
"251","ZC=F",2014-08-29,360,361.75,356,359,30831,359
"252","ZC=F",2014-09-02,357.5,360.5,355,355.75,11396,355.75
"253","ZC=F",2014-09-03,355,355,340.5,341.25,11532,341.25
"254","ZC=F",2014-09-04,341.25,342.25,333.5,335.75,5047,335.75
"255","ZC=F",2014-09-05,336.25,347.5,335.25,346.5,3218,346.5
"256","ZC=F",2014-09-08,345,348,336.75,339.25,893,339.25
"257","ZC=F",2014-09-09,338.75,338.75,334.75,336.25,1596,336.25
"258","ZC=F",2014-09-10,336,340.75,335,338.75,1298,338.75
"259","ZC=F",2014-09-11,338,338,329,331.75,1728,331.75
"260","ZC=F",2014-09-12,333.5,339,330.25,339,106215,339
"261","ZC=F",2014-09-15,337,343.5,335.75,343,102671,343
"262","ZC=F",2014-09-16,342.5,350.5,338.75,343.75,144551,343.75
"263","ZC=F",2014-09-17,343.25,344.25,339.25,341.75,83632,341.75
"264","ZC=F",2014-09-18,341,341.75,338,338.25,100943,338.25
"265","ZC=F",2014-09-19,338,338.25,331.5,331.5,107635,331.5
"266","ZC=F",2014-09-22,331,331.5,326.75,330.25,131674,330.25
"267","ZC=F",2014-09-23,329.5,331,325.25,325.5,125167,325.5
"268","ZC=F",2014-09-24,325.5,330,324.75,329.5,132651,329.5
"269","ZC=F",2014-09-25,329.25,330.75,325.25,326,107743,326
"270","ZC=F",2014-09-26,326,327,322.75,323,86605,323
"271","ZC=F",2014-09-29,322.25,326.5,322,325.75,104805,325.75
"272","ZC=F",2014-09-30,325.5,326.25,319.5,320.75,173979,320.75
"273","ZC=F",2014-10-01,320.25,323.5,318.25,321.25,121907,321.25
"274","ZC=F",2014-10-02,320.5,323.25,319.25,322.75,123125,322.75
"275","ZC=F",2014-10-03,322.75,325.75,321,323.25,92118,323.25
"276","ZC=F",2014-10-06,323.25,332.75,323.25,332.5,134901,332.5
"277","ZC=F",2014-10-07,331.75,342.25,330.5,340.5,218114,340.5
"278","ZC=F",2014-10-08,340,343.5,337.5,343.25,127485,343.25
"279","ZC=F",2014-10-09,342.5,348,340.75,344.75,174549,344.75
"280","ZC=F",2014-10-10,343.25,348.5,332.5,334,234751,334
"281","ZC=F",2014-10-13,333.5,347.5,330.5,346,142097,346
"282","ZC=F",2014-10-14,345.5,357.5,343,357,194804,357
"283","ZC=F",2014-10-15,356,358.25,346.5,347.5,183378,347.5
"284","ZC=F",2014-10-16,347.75,353,345,352.25,138242,352.25
"285","ZC=F",2014-10-17,351.75,355.75,346.5,348,127179,348
"286","ZC=F",2014-10-20,345.25,349,342,348.25,140828,348.25
"287","ZC=F",2014-10-21,347.5,358.75,347,356,159476,356
"288","ZC=F",2014-10-22,355.5,361,352.25,353,174942,353
"289","ZC=F",2014-10-23,352,360.25,351,359.75,144314,359.75
"290","ZC=F",2014-10-24,359.25,365,352.25,353,162470,353
"291","ZC=F",2014-10-27,351.75,363.75,348.5,363,172966,363
"292","ZC=F",2014-10-28,362.5,371.75,361.25,364.5,222302,364.5
"293","ZC=F",2014-10-29,364.25,376,362.5,375.25,217048,375.25
"294","ZC=F",2014-10-30,374.75,381,371.5,374,203146,374
"295","ZC=F",2014-10-31,372.75,378,368,376.75,190821,376.75
"296","ZC=F",2014-11-03,374.5,375.25,370.5,373.5,157753,373.5
"297","ZC=F",2014-11-04,372.5,372.5,364,364.5,178121,364.5
"298","ZC=F",2014-11-05,364,371.75,359,370.25,213921,370.25
"299","ZC=F",2014-11-06,369.5,374.5,366.5,371.25,173692,371.25
"300","ZC=F",2014-11-07,370,371.75,364.25,367.5,207974,367.5
"301","ZC=F",2014-11-10,366,378.75,364.75,369.25,308187,369.25
"302","ZC=F",2014-11-11,368.25,374.5,365.5,373.75,225095,373.75
"303","ZC=F",2014-11-12,373.5,385,372.75,377.75,337611,377.75
"304","ZC=F",2014-11-13,377,389,377,386.25,299508,386.25
"305","ZC=F",2014-11-14,385.5,387,380.5,381.75,160958,381.75
"306","ZC=F",2014-11-17,381.5,384.25,374.25,377.5,166794,377.5
"307","ZC=F",2014-11-18,377.5,378.75,371.25,372,165776,372
"308","ZC=F",2014-11-19,371.75,372,362.75,363.25,203634,363.25
"309","ZC=F",2014-11-20,363,374.75,362.5,373.25,192317,373.25
"310","ZC=F",2014-11-21,372.75,381.5,369.75,372.75,208536,372.75
"311","ZC=F",2014-11-24,372.25,372.75,365.5,367.5,159589,367.5
"312","ZC=F",2014-11-25,367.5,375.25,366.25,374.25,153228,374.25
"313","ZC=F",2014-11-26,374,378.75,373.75,378.25,163797,378.25
"314","ZC=F",2014-11-28,377,380.25,370.25,375.75,29217,375.75
"315","ZC=F",2014-12-01,374,377.75,370.25,375.5,18534,375.5
"316","ZC=F",2014-12-02,375.25,376.75,367.5,367.75,13656,367.75
"317","ZC=F",2014-12-03,367.5,369.5,364.25,368.75,8079,368.75
"318","ZC=F",2014-12-04,368.5,376.75,367.75,376,9626,376
"319","ZC=F",2014-12-05,375.25,382.5,372.25,381.5,3531,381.5
"320","ZC=F",2014-12-08,380.5,386.25,376.5,377.5,7014,377.5
"321","ZC=F",2014-12-09,377.25,383.75,374.75,383,7143,383
"322","ZC=F",2014-12-10,382.5,384.75,377.75,382.5,5464,382.5
"323","ZC=F",2014-12-11,382.5,390.5,382.5,390,5451,390
"324","ZC=F",2014-12-12,389.75,398.5,388,396.25,194045,396.25
"325","ZC=F",2014-12-15,407.5,412.5,405,408.5,162942,408.5
"326","ZC=F",2014-12-16,407.75,411.5,404,406,172142,406
"327","ZC=F",2014-12-17,405.75,410,403.5,408.25,120238,408.25
"328","ZC=F",2014-12-18,408,414,407,411,125321,411
"329","ZC=F",2014-12-19,410.75,411.25,405,410.5,117608,410.5
"330","ZC=F",2014-12-22,409.75,414.25,408.5,411.75,90601,411.75
"331","ZC=F",2014-12-23,411,415.75,410.5,414,90856,414
"332","ZC=F",2014-12-24,413.5,415,405.75,407.75,68812,407.75
"333","ZC=F",2014-12-26,410.25,415,405.75,414.75,52280,414.75
"334","ZC=F",2014-12-29,414,417,410.75,412.75,86310,412.75
"335","ZC=F",2014-12-30,411.75,412.75,406,406.5,95776,406.5
"336","ZC=F",2014-12-31,406,406.5,396,397,119262,397
"337","ZC=F",2015-01-02,396.25,398.5,391.5,395.75,88774,395.75
"338","ZC=F",2015-01-05,395.75,406.75,394.5,406,140391,406
"339","ZC=F",2015-01-06,405.5,409.5,402.25,405,138314,405
"340","ZC=F",2015-01-07,404.75,407.25,396,396.25,131694,396.25
"341","ZC=F",2015-01-08,396.5,398.75,392.75,394.25,118969,394.25
"342","ZC=F",2015-01-09,394.75,401.5,393,400.25,154553,400.25
"343","ZC=F",2015-01-12,399,407,390,402,269589,402
"344","ZC=F",2015-01-13,402,406.5,384.5,385.75,250523,385.75
"345","ZC=F",2015-01-14,386,386.25,376,381,236408,381
"346","ZC=F",2015-01-15,382.75,388,376,380,189766,380
"347","ZC=F",2015-01-16,380.5,388,379.5,387,142829,387
"348","ZC=F",2015-01-20,385.25,391,382.25,390.25,138122,390.25
"349","ZC=F",2015-01-21,390,392.5,386.25,388,114626,388
"350","ZC=F",2015-01-22,387.75,390.5,382.5,383.75,139782,383.75
"351","ZC=F",2015-01-23,384,388.5,382,386.75,169566,386.75
"352","ZC=F",2015-01-26,385.75,388.25,382.25,384,102852,384
"353","ZC=F",2015-01-27,383.5,386,380,381.25,108698,381.25
"354","ZC=F",2015-01-28,380.75,381.5,373,373.25,167615,373.25
"355","ZC=F",2015-01-29,373.5,373.5,368,371.5,192836,371.5
"356","ZC=F",2015-01-30,372.75,373,365.75,370,194631,370
"357","ZC=F",2015-02-02,369.75,378.5,367.5,369.75,154763,369.75
"358","ZC=F",2015-02-03,370,388.5,370,385.75,238534,385.75
"359","ZC=F",2015-02-04,385,388.25,379.5,383.5,178698,383.5
"360","ZC=F",2015-02-05,382.5,387.5,381.5,385.25,136397,385.25
"361","ZC=F",2015-02-06,385,389.5,380,385.75,202343,385.75
"362","ZC=F",2015-02-09,385.25,391.75,383.5,391.25,217638,391.25
"363","ZC=F",2015-02-10,390.75,391.5,384.5,388,209348,388
"364","ZC=F",2015-02-11,388,389.75,384,385.75,178879,385.75
"365","ZC=F",2015-02-12,385.25,387.75,381.25,383,169376,383
"366","ZC=F",2015-02-13,383,388.5,382.25,387.25,167269,387.25
"367","ZC=F",2015-02-17,387,391,385,389.5,164635,389.5
"368","ZC=F",2015-02-18,389,390.5,383,383.75,162322,383.75
"369","ZC=F",2015-02-19,383.75,391.25,382.25,389.75,176132,389.75
"370","ZC=F",2015-02-20,389,389.5,383.5,385.25,131258,385.25
"371","ZC=F",2015-02-23,385.25,386,377.5,378.75,142798,378.75
"372","ZC=F",2015-02-24,379,387,377.5,377.5,207228,377.5
"373","ZC=F",2015-02-25,378,379.5,371.5,375.75,115836,375.75
"374","ZC=F",2015-02-26,376,382.25,375,380,95565,380
"375","ZC=F",2015-02-27,379,387.25,377,384.5,35368,384.5
"376","ZC=F",2015-03-02,383,385.5,377.5,378.75,16974,378.75
"377","ZC=F",2015-03-03,379,382.75,375.75,382,13906,382
"378","ZC=F",2015-03-04,382,382.25,378,381.5,10629,381.5
"379","ZC=F",2015-03-05,381.25,384.75,380,382.75,6365,382.75
"380","ZC=F",2015-03-06,381,382.5,376.5,379.25,4631,379.25
"381","ZC=F",2015-03-09,379.25,384.75,379.25,383.25,1898,383.25
"382","ZC=F",2015-03-10,383,384.5,377,382.25,4126,382.25
"383","ZC=F",2015-03-11,382.25,387.75,381.5,384,1609,384
"384","ZC=F",2015-03-12,384,384.75,380,382.25,1241,382.25
"385","ZC=F",2015-03-13,383.25,383.75,374,374,155266,374
"386","ZC=F",2015-03-16,380.75,382.25,375.5,379,145231,379
"387","ZC=F",2015-03-17,379,379.75,370,371,175673,371
"388","ZC=F",2015-03-18,371.5,375.25,367,374.75,146488,374.75
"389","ZC=F",2015-03-19,377.5,380.5,370.5,373.5,152285,373.5
"390","ZC=F",2015-03-20,373.5,387.5,372.75,385,211230,385
